order_id,customer_id,store_id,order_date
2067,339,3,2024-10-08
2068,912,1,2022-05-22
2069,515,5,2024-08-20
2070,781,4,2023-12-11
2071,783,1,2022-09-13
2072,915,3,2024-02-09
2073,463,1,2023-04-13
2074,434,4,2022-10-21
2075,777,3,2022-04-02
2076,761,2,2024-10-28
2077,715,1,2022-04-28
2078,817,3,2022-06-07
2079,473,4,2022-03-08
2080,849,4,2023-05-10
2081,277,4,2022-03-29
2082,690,2,2022-08-05
2083,424,1,2023-03-30
2084,680,3,2022-01-26
2085,765,4,2022-09-19
2086,822,1,2024-02-29
2087,907,3,2023-12-18
2088,493,3,2022-12-30
2089,500,3,2023-08-15
2090,664,2,2024-10-26
2091,729,2,2022-09-15
2092,779,5,2024-03-29
2093,502,5,2023-11-25
2094,943,1,2023-12-29
2095,697,1,2024-05-16
2096,930,4,2024-12-03
2097,958,5,2022-05-24
2098,356,3,2024-08-16
2099,113,3,2024-01-18
2100,856,4,2024-05-02
2101,83,4,2024-04-29
2102,574,5,2023-09-10
2103,45,5,2023-05-06
2104,431,2,2024-03-05
2105,257,4,2022-01-29
2106,350,5,2024-01-29
2107,322,1,2024-04-26
2108,120,1,2023-03-25
2109,213,5,2023-11-16
2110,426,2,2023-01-19
2111,135,3,2024-01-31
2112,954,1,2024-11-12
2113,153,3,2024-03-19
2114,622,4,2022-05-18
2115,608,2,2022-06-16
2116,972,2,2024-05-29
2117,926,5,2024-07-12
2118,866,3,2024-03-05
2119,594,4,2023-09-15
2120,539,4,2024-11-05
2121,643,5,2024-04-16
2122,758,2,2022-06-24
2123,586,4,2023-04-05
2124,60,3,2022-11-28
2125,507,1,2023-06-17
2126,726,2,2024-03-07
2127,585,2,2023-01-05
2128,781,3,2022-06-10
2129,433,3,2022-09-30
2130,241,1,2022-09-04
2131,138,4,2023-07-31
2132,416,5,2022-01-21
2133,114,4,2024-03-10
2134,209,1,2022-07-05
2135,585,5,2024-05-20
2136,250,4,2022-02-04
2137,857,5,2024-01-14
2138,684,3,2023-04-09
2139,832,4,2022-01-10
2140,431,2,2022-12-22
2141,198,1,2024-04-26
2142,194,3,2024-05-04
2143,482,2,2023-12-24
2144,503,4,2024-02-05
2145,401,5,2023-08-16
2146,171,5,2024-12-02
2147,317,1,2022-01-04
2148,819,3,2022-01-18
2149,859,1,2023-03-21
2150,876,2,2024-08-18
2151,209,1,2023-03-23
2152,771,2,2023-09-24
2153,786,5,2022-12-23
2154,727,4,2023-09-16
2155,886,4,2023-02-28
2156,767,3,2022-09-18
2157,700,2,2023-12-01
2158,860,4,2022-06-15
2159,119,5,2024-11-20
2160,708,2,2022-01-27
2161,989,2,2022-01-07
2162,704,4,2023-11-06
2163,518,4,2022-10-12
2164,678,1,2023-11-17
2165,205,1,2022-07-30
2166,97,2,2024-10-26
2167,781,1,2024-08-13
2168,497,5,2022-03-03
2169,829,2,2024-03-12
2170,435,4,2024-03-16
2171,235,4,2023-09-15
2172,492,2,2024-11-04
2173,76,2,2022-11-21
2174,425,3,2024-11-21
2175,287,3,2022-01-21
2176,198,2,2024-10-03
2177,626,1,2022-12-21
2178,684,5,2023-07-24
2179,32,2,2024-10-01
2180,370,2,2023-12-08
2181,649,2,2022-08-09
2182,676,2,2022-11-15
2183,728,3,2023-12-04
2184,130,4,2023-11-07
2185,425,4,2022-07-20
2186,597,3,2022-04-08
2187,833,2,2022-04-22
2188,379,4,2024-10-23
2189,466,5,2022-05-07
2190,468,1,2022-09-15
2191,718,4,2023-11-07
2192,156,3,2023-08-22
2193,815,5,2022-05-28
2194,513,3,2022-11-24
2195,819,5,2024-10-31
2196,244,5,2024-10-26
2197,922,2,2022-01-09
2198,929,1,2023-11-03
2199,124,3,2024-08-14
2200,453,4,2024-04-27
2201,275,5,2022-07-02
2202,252,4,2022-06-23
2203,419,3,2024-06-21
2204,424,3,2022-10-09
2205,521,2,2022-10-02
2206,721,4,2022-08-11
2207,860,5,2023-11-03
2208,673,3,2022-02-18
2209,911,2,2023-09-17
2210,576,3,2023-08-31
2211,195,3,2023-10-18
2212,470,4,2024-04-18
2213,885,4,2022-06-07
2214,740,2,2024-06-13
2215,352,3,2022-02-03
2216,796,1,2022-07-05
2217,715,3,2023-12-11
2218,738,4,2024-06-27
2219,528,2,2022-10-18
2220,969,2,2024-01-17
2221,983,5,2023-01-21
2222,393,1,2022-08-28
2223,594,3,2022-06-28
2224,158,4,2022-03-04
2225,426,4,2022-08-06
2226,576,3,2023-04-16
2227,420,1,2024-12-23
2228,505,5,2022-03-27
2229,959,4,2022-10-06
2230,1,2,2022-03-01
2231,925,2,2023-03-16
2232,564,5,2022-07-25
2233,967,1,2022-11-20
2234,12,5,2024-05-24
2235,406,4,2024-05-27
2236,226,4,2022-12-02
2237,967,1,2023-02-13
2238,663,4,2023-04-03
2239,303,3,2024-10-27
2240,230,4,2024-01-11
2241,431,4,2022-01-02
2242,472,1,2022-01-06
2243,356,4,2023-10-30
2244,503,3,2023-02-01
2245,604,4,2024-09-28
2246,490,1,2023-10-13
2247,267,4,2024-07-11
2248,207,5,2023-05-15
2249,78,4,2023-05-30
2250,744,5,2022-01-12
2251,605,3,2023-07-09
2252,436,5,2024-12-26
2253,508,2,2022-04-13
2254,774,3,2024-11-25
2255,992,5,2024-05-28
2256,547,1,2022-04-30
2257,871,2,2023-11-08
2258,218,1,2022-10-07
2259,991,5,2022-12-27
2260,433,4,2022-09-19
2261,324,3,2024-10-11
2262,797,5,2022-04-10
2263,703,1,2023-11-03
2264,529,1,2023-09-19
2265,15,1,2023-08-25
2266,396,1,2023-10-09
2267,623,4,2022-01-27
2268,42,1,2022-05-25
2269,939,5,2022-04-24
2270,990,1,2024-07-12
2271,215,5,2024-11-03
2272,961,3,2023-06-12
2273,402,4,2023-04-20
2274,646,3,2024-10-13
2275,290,2,2024-04-03
2276,772,5,2023-04-21
2277,840,5,2022-03-08
2278,568,5,2023-07-20
2279,108,2,2022-08-08
2280,589,5,2023-10-14
2281,970,5,2024-02-14
2282,510,1,2024-12-08
2283,225,2,2022-08-12
2284,206,1,2023-12-19
2285,301,2,2023-06-03
2286,671,2,2024-01-05
2287,646,1,2022-08-01
2288,89,5,2022-03-27
2289,202,3,2023-09-07
2290,881,1,2023-08-25
2291,171,5,2023-08-02
2292,65,2,2023-10-05
2293,579,4,2022-03-16
2294,747,2,2022-10-13
2295,253,5,2024-07-05
2296,696,4,2024-08-16
2297,399,4,2022-03-16
2298,648,4,2022-12-05
2299,862,5,2023-10-18
2300,918,1,2023-02-18
2301,800,3,2022-02-04
2302,664,2,2024-08-21
2303,564,2,2024-12-29
2304,473,3,2023-08-18
2305,686,2,2022-02-13
2306,541,1,2024-11-11
2307,202,4,2023-05-05
2308,165,5,2023-02-23
2309,649,5,2024-07-05
2310,723,1,2023-01-05
2311,395,4,2023-05-12
2312,523,2,2022-01-10
2313,484,1,2023-12-15
2314,956,3,2022-06-13
2315,565,3,2022-08-29
2316,228,2,2022-08-04
2317,80,4,2024-11-09
2318,425,1,2023-11-30
2319,449,4,2024-04-11
2320,863,4,2024-10-07
2321,74,5,2022-10-07
2322,722,5,2022-10-04
2323,782,1,2023-04-12
2324,61,2,2024-12-22
2325,994,4,2023-10-17
2326,824,4,2023-07-07
2327,35,3,2024-10-28
2328,640,2,2023-05-03
2329,696,1,2023-03-05
2330,428,1,2024-02-14
2331,449,4,2024-12-21
2332,494,1,2022-12-14
2333,273,5,2024-08-24
2334,679,2,2024-02-14
2335,332,3,2024-08-11
2336,66,2,2024-04-09
2337,289,5,2024-04-28
2338,489,3,2024-01-15
2339,98,3,2023-10-10
2340,235,4,2023-12-31
2341,784,2,2023-12-29
2342,455,3,2023-09-01
2343,695,5,2024-12-25
2344,150,3,2022-10-13
2345,738,4,2022-04-10
2346,725,1,2024-12-02
2347,375,1,2022-07-30
2348,839,1,2023-10-07
2349,754,4,2024-09-02
2350,915,2,2023-04-21
2351,557,3,2022-06-02
2352,328,4,2024-05-26
2353,294,4,2024-10-09
2354,38,3,2022-05-04
2355,677,4,2024-12-25
2356,10,5,2023-02-19
2357,517,2,2022-05-19
2358,881,5,2023-04-03
2359,266,4,2023-10-25
2360,720,1,2022-12-30
2361,778,4,2023-10-18
2362,522,4,2022-04-16
2363,255,3,2023-12-06
2364,386,2,2023-05-09
2365,875,2,2022-11-05
2366,251,3,2024-01-07
2367,142,3,2023-10-20
2368,463,1,2023-11-26
2369,79,3,2023-11-22
2370,740,4,2024-12-22
2371,962,2,2024-04-04
2372,197,5,2022-01-16
2373,844,2,2022-12-07
2374,985,3,2022-10-25
2375,476,1,2024-02-13
2376,113,5,2024-03-09
2377,792,2,2024-11-13
2378,932,4,2024-08-05
2379,982,3,2024-09-12
2380,428,2,2023-03-18
2381,648,4,2022-02-20
2382,215,5,2023-12-07
2383,668,3,2024-08-19
2384,574,4,2023-01-15
2385,424,5,2022-07-16
2386,585,2,2022-09-09
2387,816,5,2022-11-14
2388,184,5,2023-07-29
2389,93,2,2023-04-02
2390,143,5,2022-01-02
2391,888,4,2023-01-15
2392,357,2,2023-05-29
2393,889,1,2024-10-24
2394,370,3,2023-12-01
2395,377,3,2022-05-12
2396,864,5,2022-12-03
2397,326,5,2024-12-21
2398,910,2,2022-06-25
2399,268,1,2022-04-15
2400,912,2,2023-12-12
2401,412,2,2022-02-27
2402,208,2,2024-10-31
2403,155,4,2024-08-30
2404,196,3,2023-09-13
2405,892,5,2022-01-19
2406,316,4,2024-02-18
2407,369,4,2022-07-25
2408,437,5,2024-06-13
2409,670,2,2022-07-09
2410,200,2,2024-01-21
2411,62,5,2024-05-05
2412,177,5,2024-04-15
2413,929,5,2023-10-05
2414,396,3,2023-03-07
2415,306,4,2024-03-02
2416,52,5,2022-12-25
2417,216,1,2022-12-15
2418,872,3,2024-06-18
2419,182,5,2023-08-16
2420,405,4,2023-03-14
2421,403,2,2022-06-09
2422,407,2,2023-05-15
2423,17,5,2023-08-25
2424,397,1,2022-07-31
2425,481,2,2024-03-18
2426,991,2,2024-11-18
2427,788,1,2023-04-28
2428,968,2,2024-04-09
2429,320,5,2022-04-11
2430,528,3,2024-10-20
2431,289,5,2022-06-15
2432,647,1,2024-06-06
2433,827,2,2023-06-05
2434,874,2,2022-03-12
2435,235,1,2022-05-06
2436,731,1,2024-03-06
2437,422,2,2024-02-08
2438,442,2,2022-10-22
2439,537,3,2024-01-14
2440,858,3,2023-09-19
2441,75,3,2022-01-06
2442,547,3,2024-07-18
2443,631,4,2022-11-08
2444,167,5,2023-12-22
2445,78,1,2022-01-04
2446,524,3,2024-12-15
2447,438,1,2022-03-16
2448,392,4,2022-03-31
2449,758,1,2023-01-10
2450,888,4,2022-01-13
2451,304,4,2022-02-06
2452,653,1,2024-06-24
2453,269,5,2023-11-19
2454,205,5,2022-08-05
2455,931,4,2022-10-02
2456,924,3,2023-07-23
2457,75,1,2024-05-02
2458,399,4,2023-08-13
2459,328,4,2023-03-29
2460,869,2,2022-06-05
2461,441,3,2022-04-25
2462,896,2,2023-07-15
2463,157,2,2024-12-10
2464,586,2,2023-12-11
2465,273,3,2022-01-29
2466,472,1,2022-05-19
2467,658,1,2024-08-08
2468,775,2,2024-11-22
2469,384,1,2022-12-12
2470,250,1,2023-12-10
2471,655,1,2024-05-21
2472,445,4,2022-07-13
2473,259,5,2023-11-27
2474,240,2,2023-02-12
2475,795,1,2024-10-20
2476,783,1,2023-06-06
2477,467,5,2023-10-11
2478,366,3,2022-05-16
2479,175,5,2022-12-06
2480,300,5,2022-12-31
2481,161,1,2023-01-04
2482,520,5,2022-05-28
2483,366,2,2022-04-08
2484,522,5,2023-12-27
2485,143,1,2024-06-21
2486,894,4,2022-01-08
2487,124,2,2024-05-04
2488,622,4,2022-12-07
2489,343,1,2023-11-02
2490,778,1,2024-09-04
2491,755,2,2022-10-06
2492,286,5,2022-05-10
2493,238,5,2023-08-28
2494,245,1,2023-05-21
2495,838,2,2024-01-19
2496,47,2,2024-09-23
2497,257,5,2024-03-24
2498,834,2,2023-05-06
2499,575,2,2024-11-01
2500,984,3,2023-08-29
2501,49,2,2024-09-13
2502,658,4,2023-12-28
2503,264,2,2023-06-29
2504,159,5,2023-12-31
2505,756,5,2022-02-09
2506,196,2,2022-02-23
2507,536,4,2023-06-06
2508,841,1,2023-08-12
2509,570,4,2023-05-19
2510,850,2,2022-04-06
2511,528,3,2022-02-11
2512,341,1,2023-07-12
2513,960,5,2024-10-11
2514,677,1,2023-11-17
2515,599,1,2023-10-08
2516,121,5,2022-09-14
2517,934,2,2024-08-13
2518,500,2,2022-08-03
2519,61,5,2022-04-17
2520,495,3,2023-08-15
2521,264,4,2023-04-20
2522,582,1,2022-05-27
2523,483,1,2024-09-19
2524,963,3,2022-01-21
2525,31,2,2023-06-09
2526,366,4,2024-12-17
2527,696,5,2023-07-22
2528,938,5,2024-03-22
2529,338,4,2023-03-03
2530,491,3,2023-07-24
2531,614,4,2024-04-09
2532,387,1,2024-06-25
2533,139,2,2024-03-17
2534,388,1,2023-08-22
2535,872,4,2023-06-24
2536,107,2,2022-01-14
2537,572,1,2022-01-04
2538,198,4,2024-11-24
2539,609,2,2024-10-23
2540,655,2,2023-12-30
2541,861,2,2024-12-28
2542,695,5,2023-08-01
2543,5,3,2023-03-19
2544,595,2,2024-01-18
2545,120,4,2022-02-07
2546,141,4,2023-11-04
2547,495,4,2024-02-04
2548,136,4,2024-05-07
2549,575,3,2022-04-16
2550,223,1,2024-05-25
2551,202,4,2024-08-20
2552,536,1,2024-07-30
2553,323,2,2023-06-20
2554,855,5,2022-05-18
2555,255,3,2023-05-15
2556,500,4,2023-07-03
2557,161,5,2024-11-21
2558,236,5,2023-03-27
2559,12,2,2024-01-03
2560,247,5,2024-01-21
2561,139,4,2022-03-27
2562,535,5,2023-12-10
2563,193,2,2024-08-16
2564,901,2,2023-08-18
2565,722,1,2022-07-10
2566,87,3,2024-09-28
2567,856,3,2024-07-21
2568,337,3,2024-09-29
2569,207,4,2024-08-06
2570,38,3,2022-03-23
2571,590,4,2024-07-28
2572,547,1,2023-09-27
2573,374,4,2023-11-20
2574,589,4,2024-07-12
2575,239,5,2024-02-28
2576,97,1,2023-02-15
2577,792,3,2022-02-13
2578,352,4,2023-02-26
2579,931,4,2022-07-17
2580,945,1,2024-11-28
2581,887,1,2023-08-24
2582,830,1,2024-10-14
2583,990,3,2024-05-29
2584,640,3,2023-03-16
2585,33,4,2022-11-27
2586,825,1,2024-10-26
2587,677,5,2024-07-23
2588,678,4,2022-05-20
2589,694,4,2022-07-26
2590,397,3,2024-11-02
2591,474,2,2023-04-20
2592,421,2,2023-09-24
2593,782,1,2022-09-01
2594,33,3,2023-11-11
2595,451,5,2024-05-09
2596,461,1,2022-10-25
2597,395,3,2024-09-04
2598,711,2,2022-05-17
2599,567,2,2022-08-29
2600,171,4,2024-12-29
2601,522,3,2022-12-04
2602,265,5,2022-05-12
2603,640,4,2022-02-22
2604,654,5,2023-08-22
2605,103,3,2023-11-17
2606,897,3,2023-01-31
2607,477,2,2022-05-07
2608,724,3,2023-03-16
2609,467,4,2023-02-21
2610,127,5,2023-10-20
2611,378,5,2024-04-06
2612,995,4,2022-02-14
2613,505,1,2024-06-10
2614,770,5,2023-06-08
2615,262,5,2022-07-15
2616,278,3,2022-01-05
2617,5,1,2023-07-11
2618,38,4,2024-01-27
2619,421,1,2022-11-02
2620,245,1,2022-04-15
2621,745,4,2023-10-02
2622,993,1,2024-06-29
2623,788,5,2024-09-22
2624,163,5,2024-04-21
2625,537,2,2022-12-28
2626,751,5,2024-10-27
2627,678,3,2023-09-18
2628,158,4,2023-02-27
2629,761,3,2023-06-14
2630,603,4,2022-11-02
2631,918,3,2022-08-24
2632,817,5,2024-09-10
2633,707,2,2024-04-21
2634,418,3,2023-07-19
2635,457,3,2024-11-07
2636,923,4,2023-05-14
2637,978,4,2022-05-18
2638,933,1,2023-10-23
2639,193,5,2022-10-20
2640,364,5,2022-04-23
2641,816,4,2024-10-11
2642,471,1,2023-10-26
2643,200,4,2022-01-05
2644,787,1,2024-08-31
2645,297,2,2022-02-11
2646,264,1,2022-11-20
2647,359,4,2022-05-01
2648,48,3,2022-09-05
2649,206,1,2024-04-17
2650,699,4,2024-10-09
2651,477,3,2022-10-30
2652,492,1,2024-06-15
2653,114,2,2024-07-06
2654,590,4,2022-07-30
2655,450,4,2023-03-13
2656,760,3,2022-01-19
2657,421,3,2023-01-01
2658,714,4,2022-11-19
2659,584,5,2022-02-18
2660,705,3,2023-03-08
2661,525,5,2022-07-26
2662,499,4,2024-08-03
2663,408,2,2022-12-10
2664,869,4,2022-03-12
2665,148,3,2023-10-01
2666,253,1,2024-03-22
2667,656,2,2022-05-17
2668,327,5,2023-09-25
2669,432,3,2024-09-15
2670,130,3,2024-05-07
2671,56,3,2024-02-26
2672,827,4,2024-11-15
2673,162,1,2023-02-23
2674,447,5,2022-02-13
2675,401,1,2023-10-18
2676,728,3,2022-03-09
2677,680,2,2024-03-15
2678,933,1,2023-05-02
2679,264,1,2024-08-23
2680,232,1,2022-10-04
2681,159,1,2024-06-03
2682,394,4,2024-06-10
2683,416,3,2023-08-10
2684,672,1,2023-10-27
2685,240,2,2023-07-23
2686,161,1,2024-04-23
2687,579,3,2023-03-30
2688,343,2,2022-12-08
2689,968,5,2024-06-08
2690,936,1,2024-08-13
2691,564,1,2024-01-19
2692,568,1,2023-05-07
2693,1000,5,2022-03-07
2694,977,3,2024-07-16
2695,230,2,2022-08-26
2696,229,4,2024-06-27
2697,878,5,2024-02-28
2698,304,3,2023-11-12
2699,853,3,2022-10-01
2700,419,1,2023-10-08
2701,123,1,2024-06-21
2702,12,3,2024-01-19
2703,510,1,2024-01-16
2704,988,2,2024-02-04
2705,37,5,2024-03-27
2706,545,4,2023-07-01
2707,297,1,2022-09-17
2708,791,2,2023-12-05
2709,951,5,2024-06-07
2710,672,2,2023-10-14
2711,575,4,2022-11-05
2712,896,4,2023-05-20
2713,322,4,2022-02-21
2714,36,4,2023-01-19
2715,343,3,2022-05-09
2716,375,1,2024-09-15
2717,820,5,2024-07-03
2718,712,3,2022-06-04
2719,887,5,2023-02-16
2720,487,5,2023-05-28
2721,603,3,2023-03-23
2722,69,2,2024-07-19
2723,822,2,2023-07-02
2724,784,3,2023-11-16
2725,543,1,2022-05-16
2726,640,4,2024-05-16
2727,705,2,2022-08-18
2728,203,3,2024-05-03
2729,782,1,2024-03-23
2730,284,4,2022-06-07
2731,328,2,2024-06-02
2732,789,3,2023-05-24
2733,155,2,2022-09-19
2734,868,3,2024-07-09
2735,41,5,2022-07-14
2736,3,1,2023-07-07
2737,541,1,2022-12-10
2738,597,4,2022-05-29
2739,631,5,2023-07-13
2740,45,5,2023-05-30
2741,253,4,2023-09-11
2742,568,1,2022-10-06
2743,916,4,2024-11-21
2744,113,4,2023-05-27
2745,9,1,2024-12-03
2746,873,1,2023-10-25
2747,528,5,2022-01-25
2748,338,5,2022-03-27
2749,560,1,2023-07-03
2750,17,2,2023-03-20
2751,290,1,2023-11-28
2752,35,5,2022-08-19
2753,712,1,2023-11-26
2754,386,2,2023-11-30
2755,981,5,2024-06-03
2756,830,5,2022-03-19
2757,650,2,2022-08-05
2758,797,2,2022-05-21
2759,100,4,2024-04-29
2760,583,3,2024-05-06
2761,23,2,2022-06-03
2762,165,3,2024-05-30
2763,986,4,2024-05-14
2764,795,3,2022-10-23
2765,518,1,2022-11-02
2766,723,3,2024-12-08
2767,885,2,2024-03-23
2768,796,2,2022-04-16
2769,469,3,2024-11-08
2770,844,5,2023-06-24
2771,599,3,2022-06-03
2772,868,2,2024-03-07
2773,5,5,2022-11-01
2774,1,2,2023-04-04
2775,81,3,2024-06-05
2776,379,4,2023-12-26
2777,508,1,2024-05-09
2778,401,3,2024-10-02
2779,872,5,2022-07-17
2780,217,1,2023-08-08
2781,589,5,2023-12-09
2782,870,1,2023-09-13
2783,241,5,2024-03-22
2784,298,1,2024-03-25
2785,278,3,2022-03-22
2786,542,4,2022-10-23
2787,897,5,2023-10-24
2788,195,2,2022-09-18
2789,868,2,2022-02-17
2790,484,2,2023-07-10
2791,915,5,2024-09-28
2792,395,3,2022-07-12
2793,939,2,2024-04-26
2794,102,2,2024-01-16
2795,835,3,2024-09-30
2796,258,3,2024-03-23
2797,122,5,2022-01-28
2798,705,3,2024-10-29
2799,205,5,2023-05-18
2800,320,1,2024-11-27
2801,225,3,2023-07-10
2802,649,3,2022-10-16
2803,692,4,2024-11-20
2804,544,3,2024-11-10
2805,128,5,2022-12-19
2806,16,4,2024-02-24
2807,382,4,2023-02-06
2808,183,3,2024-04-29
2809,830,2,2024-07-27
2810,447,2,2022-10-12
2811,246,4,2023-04-29
2812,85,2,2024-08-20
2813,349,2,2023-06-05
2814,126,5,2023-02-26
2815,628,5,2023-12-07
2816,989,3,2024-08-21
2817,856,5,2022-03-09
2818,165,2,2024-11-18
2819,19,1,2024-07-19
2820,510,1,2022-02-24
2821,431,2,2023-08-30
2822,372,1,2022-10-01
2823,767,4,2023-08-10
2824,274,4,2023-04-03
2825,796,3,2023-03-14
2826,285,1,2023-08-01
2827,714,2,2022-05-30
2828,32,2,2023-01-17
2829,973,2,2022-09-11
2830,847,5,2024-06-02
2831,859,4,2024-08-17
2832,878,5,2022-04-13
2833,910,4,2024-05-14
2834,656,4,2023-06-11
2835,482,4,2022-10-06
2836,770,1,2022-07-19
2837,82,1,2023-08-28
2838,2,5,2023-04-17
2839,522,3,2023-05-21
2840,760,4,2022-12-22
2841,404,1,2022-06-23
2842,658,5,2024-07-04
2843,481,4,2023-12-10
2844,660,2,2023-01-21
2845,888,3,2022-10-19
2846,137,3,2023-03-10
2847,606,2,2022-09-23
2848,138,3,2022-09-20
2849,369,4,2024-09-03
2850,462,2,2024-07-22
2851,468,3,2024-01-12
2852,457,3,2022-04-09
2853,169,1,2024-12-03
2854,539,3,2023-01-18
2855,96,1,2023-08-01
2856,539,3,2024-06-03
2857,36,2,2024-02-15
2858,195,5,2023-04-17
2859,597,4,2024-12-30
2860,501,5,2024-11-01
2861,895,3,2022-12-28
2862,831,1,2023-08-08
2863,474,3,2023-05-21
2864,378,5,2023-09-30
2865,458,4,2022-04-25
2866,902,4,2023-05-16
2867,699,5,2022-12-30
2868,539,3,2023-05-10
2869,134,1,2022-11-04
2870,997,3,2023-09-28
2871,418,1,2024-05-09
2872,730,4,2023-08-17
2873,422,4,2024-07-15
2874,538,1,2024-11-30
2875,780,5,2024-11-24
2876,807,4,2023-03-17
2877,735,4,2022-06-10
2878,895,2,2023-10-29
2879,634,3,2023-11-03
2880,805,5,2022-10-04
2881,722,1,2022-08-24
2882,730,5,2023-11-18
2883,767,4,2022-12-21
2884,236,3,2022-04-16
2885,90,5,2023-07-30
2886,472,2,2024-10-09
2887,500,5,2024-05-15
2888,141,4,2023-02-07
2889,518,5,2024-02-16
2890,905,3,2023-08-22
2891,785,5,2024-10-07
2892,696,4,2022-06-25
2893,725,4,2022-11-11
2894,830,2,2022-02-11
2895,46,5,2022-09-10
2896,24,1,2022-07-19
2897,761,3,2022-12-31
2898,517,4,2024-05-02
2899,611,1,2024-03-20
2900,187,3,2022-06-25
2901,330,4,2023-10-25
2902,601,3,2022-08-09
2903,260,5,2022-03-29
2904,579,4,2024-06-30
2905,101,1,2024-11-13
2906,9,1,2023-06-28
2907,647,3,2024-11-20
2908,712,4,2023-01-11
2909,280,2,2022-12-24
2910,496,3,2024-03-18
2911,434,3,2022-09-21
2912,635,3,2024-11-23
2913,204,1,2023-12-09
2914,118,4,2022-09-12
2915,601,4,2022-11-15
2916,761,3,2022-05-11
2917,185,2,2023-06-09
2918,211,2,2023-11-02
2919,238,4,2024-08-06
2920,383,4,2024-09-18
2921,510,4,2023-03-12
2922,257,2,2024-03-05
2923,819,3,2024-12-25
2924,875,4,2023-10-23
2925,50,2,2022-05-23
2926,10,3,2024-06-15
2927,614,1,2023-06-10
2928,2,4,2024-09-04
2929,77,2,2024-11-10
2930,31,4,2022-06-24
2931,963,5,2022-03-14
2932,493,3,2024-03-18
2933,403,4,2024-10-15
2934,853,3,2024-08-29
2935,156,1,2024-07-29
2936,123,2,2023-08-17
2937,787,2,2024-01-25
2938,400,4,2024-10-21
2939,673,2,2022-04-14
2940,224,2,2023-12-15
2941,776,2,2024-03-03
2942,953,5,2024-02-01
2943,733,2,2024-01-13
2944,334,5,2024-07-01
2945,746,4,2024-09-29
2946,212,3,2022-01-22
2947,486,5,2022-07-11
2948,765,1,2024-10-19
2949,181,5,2023-04-04
2950,669,5,2023-09-02
2951,832,4,2024-03-01
2952,275,4,2022-05-28
2953,188,4,2022-06-30
2954,267,5,2023-02-24
2955,673,4,2023-04-30
2956,110,5,2024-03-19
2957,181,4,2023-11-15
2958,404,3,2023-06-08
2959,229,5,2022-03-20
2960,598,3,2022-05-11
2961,645,5,2023-11-21
2962,403,4,2023-03-22
2963,17,1,2024-03-17
2964,206,4,2022-10-25
2965,729,1,2022-04-21
2966,368,1,2024-03-07
2967,266,1,2024-07-01
2968,523,4,2022-04-24
2969,893,3,2024-10-23
2970,111,1,2023-02-23
2971,759,3,2023-02-05
2972,895,4,2023-05-20
2973,619,4,2024-01-18
2974,954,2,2024-09-15
2975,945,2,2023-10-12
2976,595,5,2024-03-14
2977,452,4,2024-08-18
2978,714,1,2023-11-17
2979,370,3,2024-11-24
2980,607,5,2022-03-17
2981,486,1,2023-01-09
2982,711,5,2024-02-26
2983,624,5,2022-07-16
2984,334,3,2023-01-10
2985,998,4,2022-01-20
2986,51,2,2023-05-22
2987,223,1,2023-03-11
2988,132,4,2024-11-09
2989,586,2,2024-08-22
2990,835,3,2024-05-11
2991,21,2,2022-05-12
2992,256,4,2023-08-12
2993,78,3,2024-10-20
2994,494,1,2022-10-05
2995,760,5,2022-05-19
2996,539,3,2022-12-20
2997,718,3,2022-05-10
2998,740,5,2023-12-25
2999,816,4,2022-06-24
3000,485,4,2024-01-17
3001,345,5,2022-11-17
3002,159,2,2024-01-25
3003,371,2,2023-10-24
3004,570,4,2022-02-22
3005,891,4,2023-02-04
3006,6,2,2022-10-30
3007,561,2,2023-04-02
3008,817,2,2024-01-01
3009,974,2,2024-06-17
3010,540,5,2024-10-16
3011,107,3,2023-02-02
3012,360,5,2024-04-19
3013,308,4,2022-11-17
3014,421,5,2023-09-27
3015,871,4,2023-06-29
3016,423,3,2024-01-08
3017,329,1,2024-07-20
3018,701,2,2024-11-30
3019,252,1,2022-01-21
3020,946,1,2023-12-25
3021,744,1,2024-12-13
3022,560,1,2024-09-10
3023,324,4,2023-09-28
3024,839,3,2022-02-22
3025,766,3,2022-08-16
3026,667,1,2023-10-18
3027,543,1,2022-08-11
3028,2,5,2024-05-11
3029,499,5,2024-10-04
3030,824,3,2023-06-04
3031,512,4,2022-06-12
3032,603,2,2024-07-03
3033,545,5,2024-05-24
3034,386,2,2024-02-26
3035,805,3,2024-03-06
3036,782,3,2023-05-12
3037,959,2,2023-04-25
3038,308,4,2024-06-25
3039,284,5,2024-04-16
3040,998,2,2023-02-11
3041,976,4,2022-10-30
3042,160,4,2022-12-15
3043,515,1,2022-06-02
3044,354,1,2023-01-07
3045,224,4,2023-08-18
3046,212,5,2024-10-18
3047,251,3,2023-10-04
3048,52,3,2022-12-04
3049,119,5,2023-08-17
3050,9,3,2022-01-08
3051,259,4,2022-09-25
3052,770,4,2022-02-24
3053,640,4,2024-05-24
3054,168,5,2022-06-05
3055,277,3,2024-09-23
3056,462,2,2024-04-19
3057,387,1,2024-12-26
3058,770,3,2022-08-24
3059,622,5,2022-07-10
3060,450,3,2024-09-19
3061,738,2,2024-03-07
3062,447,3,2023-02-24
3063,629,4,2024-12-18
3064,540,3,2024-12-09
