order_item_id,order_id,product_id,quantity
2940,6303,13,1
2941,4226,7,5
2942,4302,3,3
2943,6205,9,5
2944,5484,6,2
2945,1759,7,2
2946,1446,17,3
2947,3482,13,1
2948,4930,15,1
2949,372,17,1
2950,6276,17,4
2951,1613,5,1
2952,1966,8,4
2953,6167,11,2
2954,661,9,3
2955,5424,12,3
2956,2109,15,2
2957,1265,16,1
2958,5853,2,3
2959,4227,16,3
2960,6327,9,2
2961,1435,11,5
2962,5595,15,2
2963,261,7,4
2964,2074,17,3
2965,5307,2,5
2966,1737,15,3
2967,6936,8,2
2968,6015,2,1
2969,3279,1,5
2970,2020,1,4
2971,3994,8,4
2972,6117,13,4
2973,6230,12,5
2974,2915,17,4
2975,3986,3,3
2976,3833,8,2
2977,1906,11,2
2978,4109,7,4
2979,6274,2,2
2980,2021,10,1
2981,2675,14,5
2982,5992,10,4
2983,3112,4,5
2984,1383,15,5
2985,982,5,1
2986,3780,13,2
2987,2293,2,5
2988,6534,12,2
2989,1310,9,2
2990,6180,15,3
2991,3496,4,4
2992,5871,8,4
2993,1239,2,1
2994,3899,1,1
2995,921,15,3
2996,5227,11,3
2997,5682,13,4
2998,3766,10,4
2999,2030,12,1
3000,354,14,4
3001,5862,10,3
3002,2134,17,5
3003,348,16,1
3004,5743,13,4
3005,5144,16,5
3006,6910,17,1
3007,1926,1,2
3008,2346,5,2
3009,5526,1,1
3010,4589,7,2
3011,2480,4,5
3012,3931,4,3
3013,5791,11,1
3014,6627,7,5
3015,5124,7,1
3016,6368,8,5
3017,81,7,3
3018,2208,7,1
3019,6774,8,4
3020,6027,8,1
3021,1238,12,1
3022,6511,9,5
3023,4218,4,5
3024,4433,16,3
3025,4630,15,2
3026,1132,6,5
3027,1091,16,5
3028,320,5,5
3029,1928,13,2
3030,4735,4,1
3031,3437,6,1
3032,2265,14,4
3033,4603,14,2
3034,331,8,5
3035,521,13,5
3036,553,9,5
3037,3219,16,1
3038,3832,13,5
3039,4406,14,3
3040,2233,9,5
3041,527,4,5
3042,2876,3,1
3043,867,11,3
3044,5480,6,4
3045,6376,6,3
3046,2739,15,2
3047,121,4,5
3048,6119,2,5
3049,4050,5,3
3050,4122,10,2
3051,6999,8,1
3052,1075,6,4
3053,6574,6,4
3054,5664,12,2
3055,940,12,2
3056,3991,5,2
3057,566,4,3
3058,1816,10,1
3059,5966,13,4
3060,1916,6,4
3061,3785,15,3
3062,6510,15,2
3063,3811,15,4
3064,898,17,3
3065,3338,1,3
3066,1546,10,4
3067,5987,11,4
3068,2347,2,5
3069,3122,8,3
3070,5658,14,5
3071,4129,16,1
3072,3499,10,4
3073,6461,6,5
3074,1031,3,4
3075,3935,7,4
3076,6296,1,3
3077,1978,1,5
3078,528,3,1
3079,192,2,4
3080,6961,16,5
3081,1938,4,5
3082,6814,6,4
3083,1666,16,3
3084,580,16,1
3085,1703,6,2
3086,2603,2,5
3087,725,7,2
3088,5120,5,2
3089,3890,9,3
3090,3025,9,3
3091,5952,10,3
3092,3951,6,4
3093,4250,16,5
3094,6852,6,3
3095,2316,15,4
3096,6682,3,4
3097,2555,1,4
3098,3211,13,4
3099,4657,9,2
3100,48,13,1
3101,1792,16,4
3102,4992,6,2
3103,3709,13,1
3104,6736,5,3
3105,5903,7,1
3106,4462,16,5
3107,6320,16,5
3108,239,3,2
3109,4099,3,2
3110,676,6,4
3111,1780,11,5
3112,915,12,4
3113,3918,3,1
3114,1418,13,2
3115,1397,11,1
3116,4980,7,2
3117,2597,14,2
3118,6529,17,3
3119,2381,8,4
3120,5509,6,5
3121,1505,17,3
3122,230,4,2
3123,2907,5,1
3124,354,9,2
3125,1526,2,5
3126,570,6,5
3127,6242,4,2
3128,2390,16,5
3129,3255,14,4
3130,6543,15,5
3131,1690,1,2
3132,799,16,2
3133,4889,9,1
3134,5039,7,4
3135,2870,3,2
3136,3989,14,5
3137,6574,9,5
3138,921,10,1
3139,5841,13,4
3140,4616,4,5
3141,2381,11,1
3142,5109,5,1
3143,4168,9,5
3144,6139,14,3
3145,2046,17,3
3146,747,9,1
3147,3058,13,5
3148,2376,12,5
3149,6943,7,3
3150,447,4,1
3151,6846,15,3
3152,1431,15,5
3153,5057,16,2
3154,1141,11,4
3155,6434,11,1
3156,1055,6,3
3157,5055,8,1
3158,5424,6,2
3159,3891,6,3
3160,2205,10,5
3161,6629,12,3
3162,5122,1,2
3163,5579,1,4
3164,4724,11,5
3165,1086,11,3
3166,6403,14,4
3167,3608,5,2
3168,5069,13,4
3169,5464,16,5
3170,1567,1,4
3171,2617,3,4
3172,1652,1,4
3173,3492,6,4
3174,6184,16,5
3175,2449,1,5
3176,5690,2,4
3177,1710,15,2
3178,1392,4,4
3179,3197,9,5
3180,124,7,4
3181,565,10,3
3182,2488,9,1
3183,5561,6,5
3184,655,12,4
3185,2727,1,3
3186,6124,17,3
3187,4591,10,1
3188,5237,9,5
3189,1472,5,5
3190,1835,11,4
3191,279,5,2
3192,6861,8,3
3193,525,3,4
3194,6335,10,5
3195,5200,13,2
3196,3404,8,5
3197,6024,2,3
3198,4415,9,4
3199,273,16,1
3200,5416,9,2
3201,2764,4,4
3202,3069,7,1
3203,3585,6,4
3204,537,2,5
3205,5517,9,3
3206,3253,7,1
3207,6190,9,4
3208,5589,13,1
3209,6279,6,4
3210,2751,2,5
3211,4387,16,3
3212,2745,17,3
3213,1594,16,5
3214,4925,16,5
3215,4191,3,4
3216,5828,14,5
3217,5202,2,5
3218,3315,11,1
3219,860,17,5
3220,3649,10,3
3221,5777,16,2
3222,6482,6,1
3223,3889,15,5
3224,6265,11,3
3225,2606,15,3
3226,3908,15,1
3227,3251,2,5
3228,6307,11,3
3229,4523,17,2
3230,2557,12,4
3231,2324,8,2
3232,6993,15,3
3233,2525,3,1
3234,5948,11,4
3235,2981,5,4
3236,3719,2,1
3237,5263,12,4
3238,1326,13,4
3239,6197,3,5
3240,466,12,2
3241,3692,5,1
3242,370,11,3
3243,3261,8,1
3244,3461,9,4
3245,321,13,4
3246,5199,10,5
3247,6383,7,2
3248,1956,16,3
3249,2695,7,5
3250,4266,7,2
3251,1858,3,3
3252,4764,8,2
3253,2930,10,5
3254,2660,6,5
3255,6564,6,1
3256,6610,13,4
3257,3562,11,2
3258,2120,16,5
3259,3674,3,1
3260,4649,1,1
3261,1243,3,1
3262,322,1,2
3263,1375,14,4
3264,3354,3,4
3265,4594,1,5
3266,5878,17,4
3267,6523,9,3
3268,5686,3,4
3269,1177,16,4
3270,6375,14,3
3271,29,5,5
3272,6252,10,2
3273,2904,2,1
3274,1263,5,5
3275,954,12,2
3276,3019,7,4
3277,2685,6,4
3278,599,15,4
3279,6106,13,1
3280,3080,6,3
3281,1117,7,2
3282,4347,1,1
3283,6719,2,4
3284,5589,2,1
3285,3593,15,3
3286,2528,13,1
3287,4418,8,3
3288,4581,13,3
3289,4707,4,4
3290,6090,11,1
3291,3734,7,1
3292,1082,7,2
3293,945,11,2
3294,2235,16,4
3295,1418,4,4
3296,2349,3,1
3297,6879,8,4
3298,2855,4,3
3299,873,13,3
3300,4597,14,4
3301,4328,6,2
3302,4994,15,2
3303,5307,5,4
3304,4335,13,1
3305,1306,17,3
3306,5700,14,2
3307,2948,12,3
3308,5371,1,1
3309,1157,3,5
3310,5496,3,3
3311,5544,12,2
3312,2635,7,3
3313,4725,12,2
3314,62,3,5
3315,3176,12,3
3316,4664,16,1
3317,2759,10,3
3318,2956,4,3
3319,2565,5,1
3320,38,5,1
3321,5243,7,5
3322,4467,16,1
3323,5174,15,1
3324,2023,14,1
3325,6945,10,2
3326,547,5,1
3327,6591,1,1
3328,2346,14,5
3329,3975,16,3
3330,1182,3,1
3331,496,17,3
3332,4516,14,3
3333,2455,6,3
3334,5552,11,4
3335,5772,17,4
3336,6659,5,2
3337,1355,2,3
3338,6610,9,3
3339,6607,4,4
3340,726,1,3
3341,3136,16,2
3342,4920,5,5
3343,1774,14,5
3344,6844,2,4
3345,76,13,3
3346,5567,17,4
3347,1161,8,3
3348,6216,17,2
3349,4601,11,1
3350,3786,12,2
3351,446,10,4
3352,3958,1,1
3353,2509,17,2
3354,5716,1,4
3355,3201,5,4
3356,2038,6,3
3357,2809,7,5
3358,1292,15,3
3359,1770,8,2
3360,5708,13,2
3361,1045,11,1
3362,3487,7,3
3363,4338,7,4
3364,1931,5,2
3365,24,3,3
3366,3366,9,4
3367,3955,12,1
3368,2040,17,1
3369,6505,11,3
3370,698,11,2
3371,506,7,5
3372,4055,4,1
3373,6669,4,1
3374,2264,9,2
3375,1785,2,3
3376,6255,2,5
3377,4419,2,5
3378,4813,8,3
3379,337,14,1
3380,450,17,4
3381,3312,17,3
3382,5464,17,4
3383,3061,11,5
3384,5495,10,2
3385,1334,12,2
3386,6960,15,4
3387,3197,17,3
3388,3831,11,3
3389,5679,14,3
3390,2554,5,5
3391,1437,16,4
3392,2796,1,1
3393,4940,7,2
3394,6585,12,2
3395,5800,14,4
3396,2558,9,2
3397,1533,6,1
3398,3477,13,1
3399,5023,12,2
3400,1564,17,1
3401,2250,15,1
3402,5645,10,2
3403,6118,1,2
3404,5444,11,4
3405,4086,15,5
3406,1806,4,2
3407,2077,2,3
3408,4830,8,5
3409,3140,7,4
3410,1201,8,1
3411,4018,11,3
3412,1672,7,4
3413,1640,10,4
3414,3834,14,2
3415,512,14,3
3416,4394,12,5
3417,1171,15,4
3418,2918,10,4
3419,5096,3,3
3420,5537,16,2
3421,5205,1,2
3422,5837,16,5
3423,2628,17,1
3424,2199,10,2
3425,4643,17,2
3426,3345,15,4
3427,938,1,4
3428,2567,1,3
3429,3243,3,1
3430,5871,12,3
3431,2981,4,1
3432,4045,10,5
3433,5125,4,5
3434,4270,13,5
3435,3123,4,1
3436,3050,17,5
3437,226,3,4
3438,590,17,4
3439,6832,5,5
3440,3738,1,1
3441,5974,6,4
3442,4154,7,1
3443,2918,13,2
3444,5310,9,2
3445,494,13,1
3446,3067,3,1
3447,3308,16,4
3448,4998,1,3
3449,2177,8,3
3450,6258,5,4
3451,4520,5,1
3452,4954,10,4
3453,685,1,2
3454,5457,8,2
3455,4069,4,1
3456,6683,16,2
3457,1033,11,4
3458,2994,5,1
3459,1483,8,1
3460,6611,7,3
3461,4168,2,3
3462,3357,9,2
3463,669,15,2
3464,6350,3,1
3465,5293,9,4
3466,1717,3,1
3467,4301,13,4
3468,133,3,5
3469,4403,16,5
3470,6971,7,3
3471,164,11,3
3472,2419,12,5
3473,1553,4,5
3474,874,8,1
3475,1218,12,3
3476,3632,1,5
3477,4753,16,2
3478,2097,4,2
3479,2932,1,3
3480,2280,1,4
3481,6998,14,3
3482,6154,16,1
3483,5323,13,2
3484,5161,9,2
3485,3351,4,2
3486,723,10,3
3487,1917,10,5
3488,5326,1,4
3489,6805,5,1
3490,6705,15,5
3491,6965,9,3
3492,5460,17,3
3493,2698,10,1
3494,1449,5,2
3495,3634,16,4
3496,5620,1,2
3497,785,2,4
3498,6206,14,4
3499,1037,11,2
3500,3676,7,3
3501,2085,9,3
3502,1007,2,4
3503,3605,16,3
3504,5249,5,1
3505,6002,1,5
3506,1576,1,4
3507,1709,9,3
3508,1638,16,1
3509,159,17,3
3510,1369,11,4
3511,5956,12,3
3512,1518,8,4
3513,1953,11,2
3514,5639,9,5
3515,6990,15,2
3516,2552,17,4
3517,4262,17,2
3518,1359,6,3
3519,6953,8,3
3520,216,6,2
3521,3665,15,3
3522,5334,13,5
3523,61,7,2
3524,4243,9,4
3525,907,8,4
3526,78,11,5
3527,4048,16,3
3528,1151,6,2
3529,6461,3,2
3530,5928,2,1
3531,6013,10,1
3532,5193,5,2
3533,5421,9,2
3534,387,7,2
3535,5554,16,2
3536,4531,10,3
3537,6293,7,3
3538,6846,2,1
3539,1027,4,3
3540,5434,14,2
3541,4449,7,4
3542,3094,14,5
3543,2293,7,4
3544,2776,17,4
3545,5987,10,5
3546,581,16,5
3547,5692,11,1
3548,6879,8,3
3549,2407,11,3
3550,2029,6,5
3551,3194,16,4
3552,1556,16,3
3553,4764,10,2
3554,4437,7,1
3555,4125,17,4
3556,892,13,4
3557,3278,8,2
3558,6665,10,2
3559,6496,17,1
3560,4942,3,1
3561,2779,9,1
3562,3106,17,2
3563,2420,15,4
3564,47,12,3
3565,5463,4,1
3566,5527,9,1
3567,3512,12,3
3568,4048,13,3
3569,784,6,4
3570,3953,9,5
3571,144,15,3
3572,6582,8,3
3573,831,7,5
3574,2034,9,3
3575,3386,6,5
3576,1771,8,3
3577,5462,11,4
3578,6929,11,1
3579,2742,5,2
3580,5775,7,1
3581,4866,10,4
3582,3286,2,3
3583,4650,14,4
3584,3345,12,4
3585,687,6,3
3586,4625,7,2
3587,6339,10,3
3588,800,10,4
3589,3980,13,5
3590,5997,7,5
3591,4810,5,3
3592,5508,6,5
3593,827,10,5
3594,1833,16,2
3595,6174,11,2
3596,5023,2,5
3597,1841,3,1
3598,5750,13,5
3599,3456,15,3
3600,6767,9,4
3601,4295,14,5
3602,3690,7,2
3603,27,15,1
3604,4358,3,1
3605,3309,9,3
3606,6858,4,5
3607,1173,13,5
3608,4081,3,5
3609,5857,15,1
3610,5846,4,3
3611,1871,15,3
3612,6705,1,3
3613,6157,9,1
3614,4733,3,5
3615,6603,10,5
3616,4377,11,1
3617,6935,4,4
3618,2365,6,4
3619,655,10,2
3620,1163,15,3
3621,234,10,3
3622,671,6,2
3623,4292,11,5
3624,4635,7,4
3625,246,4,1
3626,6090,8,3
3627,3711,9,2
3628,716,4,1
3629,243,10,5
3630,1470,9,4
3631,300,4,2
3632,4441,12,3
3633,5469,15,2
3634,3280,8,1
3635,5344,11,1
3636,4195,3,1
3637,4536,14,4
3638,3624,2,3
3639,5538,5,5
3640,2942,15,5
3641,152,7,3
3642,2284,2,4
3643,2219,5,5
3644,1301,8,3
3645,4658,17,3
3646,6622,17,4
3647,3264,3,5
3648,5883,14,3
3649,6268,17,3
3650,622,6,1
3651,1218,8,3
3652,4666,13,1
3653,2869,7,4
3654,347,13,2
3655,3800,5,2
3656,2737,5,4
3657,2215,7,4
3658,731,4,2
3659,6932,17,5
3660,3885,2,3
3661,3845,4,4
3662,1325,17,3
3663,4076,12,3
3664,4127,16,1
3665,6050,2,5
3666,3528,9,4
3667,966,9,4
3668,4697,9,5
3669,2006,17,3
3670,3318,2,1
3671,3561,14,5
3672,2774,14,4
3673,6432,15,5
3674,4943,11,2
3675,6008,5,3
3676,5064,15,3
3677,6545,7,5
3678,1714,2,2
3679,5255,13,1
3680,5013,7,2
3681,3098,1,2
3682,6428,13,1
3683,5181,12,4
3684,5261,10,2
3685,6879,7,4
3686,4384,7,4
3687,6034,17,1
3688,5526,7,4
3689,652,15,1
3690,4505,14,3
3691,4409,1,4
3692,2334,13,1
3693,5655,5,1
3694,2059,14,3
3695,2478,11,4
3696,2602,14,4
3697,1812,13,2
3698,3201,7,5
3699,5467,4,2
3700,5071,5,2
3701,1442,7,1
3702,2328,6,1
3703,465,8,4
3704,4870,6,1
3705,2476,15,5
3706,5870,7,4
3707,5924,2,1
3708,1429,8,2
3709,2746,15,5
3710,6651,7,4
3711,5160,16,3
3712,4892,1,1
3713,1465,5,5
3714,6824,5,5
3715,1268,1,1
3716,1920,7,4
3717,119,10,3
3718,3886,9,1
3719,5424,11,1
3720,5932,16,3
3721,4931,3,1
3722,1851,5,5
3723,1102,7,4
3724,4750,14,3
3725,5106,8,5
3726,6883,5,4
3727,4596,8,1
3728,1955,1,1
3729,5852,7,2
3730,4605,7,2
3731,3553,15,2
3732,5759,13,1
3733,2451,2,3
3734,4088,14,1
3735,4963,10,3
3736,3446,3,3
3737,4391,4,5
3738,912,3,1
3739,3261,10,2
3740,6544,6,2
3741,1933,3,5
3742,4018,17,5
3743,5833,11,5
3744,4759,7,2
3745,344,3,1
3746,5570,17,1
3747,59,16,2
3748,1882,5,2
3749,5357,16,3
3750,6066,15,5
3751,1942,2,1
3752,5120,10,3
3753,1013,1,5
3754,4391,7,3
3755,6240,9,3
3756,1241,11,2
3757,3980,10,2
3758,2185,10,1
3759,6615,16,5
3760,2717,9,4
3761,6134,16,1
3762,1273,7,5
3763,1070,17,2
3764,669,2,5
3765,539,12,4
3766,562,3,1
3767,2394,8,5
3768,3643,6,2
3769,2542,3,1
3770,5485,5,3
3771,1183,12,1
3772,2639,13,2
3773,872,2,4
3774,6248,6,4
3775,6878,10,3
3776,543,15,4
3777,6452,14,5
3778,5006,14,1
3779,5651,16,4
3780,5192,15,2
3781,4613,14,2
3782,5931,1,3
3783,1394,16,3
3784,6498,3,1
3785,766,10,1
3786,385,1,5
3787,5960,5,3
3788,4853,6,2
3789,388,13,3
3790,793,4,4
3791,3388,6,3
3792,974,11,2
3793,6506,17,5
3794,215,2,3
3795,4988,14,1
3796,6752,12,3
3797,3432,1,3
3798,6907,2,5
3799,2463,11,1
3800,3889,1,3
3801,1031,2,3
3802,3927,7,1
3803,4291,15,5
3804,4449,15,3
3805,1040,13,2
3806,1320,6,5
3807,2084,10,1
3808,1909,8,2
3809,2635,2,2
3810,5598,3,1
3811,1768,16,4
3812,124,1,2
3813,1956,7,3
3814,4446,5,2
3815,2709,1,4
3816,1425,15,3
3817,5483,3,3
3818,3878,2,5
3819,6688,17,2
3820,1371,17,4
3821,6987,2,3
3822,785,13,1
3823,2553,8,3
3824,6875,9,2
3825,6625,10,5
3826,920,17,5
3827,1239,10,3
3828,5443,11,4
3829,5974,10,4
3830,5130,10,2
3831,1605,8,1
3832,2231,1,2
3833,362,11,5
3834,6369,3,5
3835,970,12,5
3836,2866,8,3
3837,27,14,2
3838,4935,5,3
3839,6867,2,5
3840,6585,9,5
3841,517,9,2
3842,3631,7,2
3843,1751,3,2
3844,6672,7,5
3845,3122,12,3
3846,3302,11,1
3847,1281,5,1
3848,5231,1,3
3849,1557,10,4
3850,6692,5,4
3851,4867,12,1
3852,1740,6,3
3853,3246,11,1
3854,4475,7,3
3855,4868,4,3
3856,3562,4,2
3857,366,4,3
3858,333,15,5
3859,4149,8,3
3860,150,1,4
3861,6732,15,1
3862,6567,14,1
3863,820,1,5
3864,5941,8,1
3865,7000,15,2
3866,2532,14,2
3867,1435,4,3
3868,2945,8,2
3869,6962,15,3
3870,1656,4,4
3871,2682,5,5
3872,3078,4,2
3873,5414,6,3
3874,189,2,1
3875,1104,11,5
3876,1617,16,3
3877,4422,3,5
3878,1868,11,1
3879,5236,2,2
3880,1191,16,3
3881,105,17,5
3882,4023,12,4
3883,5762,17,3
3884,1118,8,3
3885,665,2,2
3886,6592,14,3
3887,1485,4,3
3888,4796,5,5
3889,5809,17,3
3890,596,13,2
3891,5812,9,3
3892,4024,15,5
3893,1532,16,5
3894,3409,7,5
3895,5503,5,1
3896,2834,12,1
3897,6847,12,4
3898,46,9,3
3899,5867,7,2
3900,91,10,2
3901,2050,9,5
3902,915,12,5
3903,4607,17,2
3904,5658,13,5
3905,3854,10,3
3906,1807,8,4
3907,1690,4,3
3908,5167,1,2
3909,4992,1,2
3910,165,2,5
3911,871,1,2
3912,4975,3,1
3913,952,10,1
3914,4027,12,3
3915,4679,15,5
3916,6494,14,2
3917,589,14,2
3918,2068,17,3
3919,6058,10,2
3920,487,11,2
3921,2468,9,4
3922,2758,12,1
3923,6495,17,2
3924,1878,5,5
3925,5204,4,4
3926,657,8,4
3927,5349,3,5
3928,2680,17,5
3929,6334,1,4
3930,1850,5,4
3931,1000,10,4
3932,1829,12,3
3933,2411,5,5
3934,2503,14,5
3935,6692,14,2
3936,6234,15,2
3937,431,7,2
3938,1634,17,2
3939,6262,5,2
3940,3945,2,3
3941,4994,9,2
3942,1152,16,3
3943,233,6,4
3944,2889,11,5
3945,2652,6,3
3946,3005,2,2
3947,1931,8,1
3948,239,17,1
3949,4132,12,3
3950,5905,1,3
3951,6114,3,3
3952,1931,17,5
3953,5820,6,4
3954,1847,16,3
3955,4737,2,5
3956,4696,9,3
3957,4075,3,5
3958,5254,3,2
3959,6773,5,3
3960,6223,2,4
3961,1228,3,3
3962,3352,4,2
3963,1775,12,3
3964,3587,7,2
3965,3868,2,2
3966,6289,11,3
3967,2844,13,2
3968,2383,4,3
3969,939,12,4
3970,3723,4,5
3971,463,15,3
3972,4625,5,2
3973,6157,7,5
3974,6893,14,4
3975,2955,5,5
3976,5196,12,1
3977,5234,9,1
3978,4862,1,5
3979,6205,6,4
3980,2279,11,4
3981,2255,12,4
3982,2859,5,3
3983,146,16,4
3984,1560,8,4
3985,6814,8,4
3986,2364,7,3
3987,6191,8,4
3988,920,6,1
3989,2393,13,2
3990,435,16,1
3991,5316,2,5
3992,2693,17,2
3993,6601,1,3
3994,1407,13,2
3995,1223,8,1
3996,408,6,4
3997,2941,11,4
3998,2305,16,3
3999,5596,10,5
4000,1640,13,4
4001,4019,8,3
4002,1178,4,4
4003,132,17,2
4004,2441,2,2
4005,6825,17,5
4006,3737,9,1
4007,5060,7,5
4008,1668,9,5
4009,5662,13,3
4010,3895,7,3
4011,1794,11,4
4012,1343,4,3
4013,2385,5,4
4014,1094,14,4
4015,6925,3,5
4016,4413,6,4
4017,6018,16,1
4018,736,7,4
4019,536,3,4
4020,3174,15,2
4021,1527,5,1
4022,5751,15,4
4023,2857,9,1
4024,2446,9,4
4025,3926,6,1
4026,6292,9,3
4027,1848,8,4
4028,5992,13,5
4029,6429,15,5
4030,830,14,2
4031,3770,13,2
4032,6489,9,2
4033,4716,14,1
4034,6171,13,2
4035,317,2,4
4036,4830,17,2
4037,1703,7,5
4038,4767,3,4
4039,4097,16,2
4040,5443,12,4
4041,1811,6,1
4042,889,17,4
4043,4540,4,4
4044,1164,13,5
4045,4309,16,4
4046,1802,11,1
4047,393,12,5
4048,3787,7,3
4049,2459,14,5
4050,2812,1,1
4051,5081,10,4
4052,5052,9,4
4053,6207,6,5
4054,1918,13,1
4055,3179,14,2
4056,5989,2,5
4057,3645,5,5
4058,3226,13,2
4059,5304,14,4
4060,3711,14,2
4061,5108,13,4
4062,1887,12,2
4063,3893,8,4
4064,94,1,4
4065,2960,12,1
4066,2104,1,5
4067,2259,4,2
4068,4181,8,5
4069,4700,2,1
4070,544,15,3
4071,1223,5,1
4072,6641,16,5
4073,99,16,4
4074,6984,17,5
4075,5575,13,1
4076,4232,6,3
4077,3394,3,4
4078,3494,9,1
4079,1402,1,2
4080,4596,1,2
4081,1400,6,3
4082,2410,13,4
4083,684,14,3
4084,758,16,3
4085,4601,14,4
4086,3353,6,4
4087,2908,16,1
4088,2448,7,5
4089,6656,17,2
4090,1615,6,2
4091,5518,17,3
4092,208,4,2
4093,6344,13,5
4094,637,15,4
4095,6277,9,5
4096,4570,12,4
4097,3641,10,2
4098,3640,7,3
4099,4653,9,1
4100,5564,15,1
4101,5920,11,3
4102,3838,5,1
4103,6167,5,4
4104,2195,13,3
4105,6607,5,5
4106,3383,15,5
4107,6738,9,4
4108,908,17,5
4109,6889,3,4
4110,3357,2,4
4111,1904,4,1
4112,236,3,4
4113,4662,16,4
4114,3291,13,1
4115,430,6,2
4116,113,1,2
4117,5644,14,3
4118,6333,5,2
4119,4192,6,2
4120,2034,11,3
4121,1481,5,1
4122,4936,10,1
4123,1354,9,3
4124,5363,13,2
4125,5189,4,2
4126,6069,1,2
4127,2958,9,1
4128,4727,9,1
4129,654,7,5
4130,6448,13,3
4131,2138,12,2
4132,2698,11,1
4133,3643,13,3
4134,3406,8,4
4135,2484,11,1
4136,6788,6,4
4137,1209,17,5
4138,6627,16,3
4139,5542,16,2
4140,487,7,1
4141,2350,7,1
4142,3321,4,3
4143,1937,6,5
4144,4100,12,5
4145,4731,10,4
4146,321,1,4
4147,4897,4,5
4148,4638,5,2
4149,6457,16,1
4150,491,9,3
4151,4740,2,4
4152,788,4,2
4153,5404,14,3
4154,3473,2,4
4155,5819,17,4
4156,4217,11,5
4157,211,7,5
4158,824,5,4
4159,6521,16,5
4160,6454,2,3
4161,1566,16,3
4162,622,17,5
4163,2793,7,3
4164,1479,15,1
4165,1884,15,4
4166,1664,8,5
4167,27,1,3
4168,741,9,2
4169,1352,14,5
4170,2560,10,1
4171,6432,1,3
4172,6273,5,2
4173,6669,5,1
4174,275,13,3
4175,4477,13,2
4176,5705,7,2
4177,2127,16,5
4178,549,8,3
4179,1370,3,1
4180,2333,15,3
4181,3251,15,3
4182,3985,8,2
4183,5749,11,1
4184,5803,9,1
4185,2731,14,1
4186,3739,7,1
4187,1455,9,2
4188,1226,4,5
4189,3754,5,3
4190,3881,13,1
4191,3789,9,1
4192,1872,11,2
4193,5799,2,1
4194,6300,11,4
4195,4266,9,1
4196,3678,5,4
4197,1723,9,1
4198,3204,16,3
4199,2153,4,2
4200,6337,6,4
4201,1589,1,1
4202,6587,11,1
4203,4518,5,2
4204,5025,17,2
4205,368,5,2
4206,619,8,2
4207,3807,1,3
4208,5470,11,1
4209,1775,17,4
4210,132,16,2
4211,5075,10,2
4212,286,14,2
4213,4128,15,2
4214,6321,9,3
4215,1012,5,5
4216,3025,4,5
4217,3618,5,5
4218,5993,11,3
4219,4447,13,4
4220,5116,8,1
4221,3109,2,2
4222,3874,17,4
4223,1608,10,5
4224,3614,14,3
4225,5889,13,1
4226,1092,17,1
4227,3345,12,3
4228,6426,6,1
4229,864,2,5
4230,6224,11,2
4231,648,13,1
4232,2738,13,4
4233,3867,11,5
4234,3635,4,2
4235,2197,3,1
4236,6794,5,5
4237,1208,17,1
4238,71,9,2
4239,6973,7,5
4240,5160,11,2
4241,2077,15,5
4242,3280,11,3
4243,2376,12,1
4244,6604,17,3
4245,2647,9,5
4246,4241,11,5
4247,4213,2,4
4248,4701,2,3
4249,1969,16,5
4250,4327,10,5
4251,5247,10,3
4252,6922,1,4
4253,318,5,4
4254,4750,2,5
4255,5208,12,5
4256,2519,2,3
4257,5568,5,1
4258,4635,17,5
4259,5059,1,2
4260,8,16,4
4261,4086,7,1
4262,4368,17,1
4263,2702,8,1
4264,1334,8,2
4265,1662,13,4
4266,3677,2,3
4267,1156,16,5
4268,1120,12,2
4269,4430,10,1
4270,5778,5,4
4271,4817,4,2
4272,1176,12,2
4273,2037,5,3
4274,4261,17,3
4275,6313,1,3
4276,6209,3,4
4277,1416,16,3
4278,1453,5,1
4279,1055,4,1
4280,6099,11,3
4281,5337,9,3
4282,5301,17,3
4283,127,5,3
4284,6198,14,1
4285,150,3,4
4286,6816,3,1
4287,4054,4,2
4288,3949,16,5
4289,6931,16,2
4290,122,11,1
4291,5780,10,4
4292,86,15,2
4293,4043,6,1
4294,2521,2,2
4295,5201,6,3
4296,75,10,3
4297,168,4,2
4298,618,15,5
4299,2806,14,2
4300,5374,10,2
4301,3277,3,3
4302,2762,12,1
4303,695,6,5
4304,130,9,2
4305,680,6,5
4306,3562,14,4
4307,3746,15,3
4308,3141,10,4
4309,5000,17,2
4310,3136,8,2
4311,6256,5,1
4312,4659,10,5
4313,6096,4,4
4314,4157,12,2
4315,700,1,5
4316,3868,2,1
4317,6195,10,4
4318,926,17,4
4319,466,6,4
4320,5714,8,5
4321,1061,9,4
4322,3782,8,1
4323,2498,13,3
4324,1292,11,1
4325,4163,17,2
4326,1948,5,3
4327,5181,7,5
4328,3367,14,3
4329,5887,15,4
4330,1745,5,2
4331,4032,6,3
4332,4845,6,5
4333,1358,3,2
4334,1889,5,3
4335,44,13,1
4336,4236,13,5
4337,5290,10,4
4338,165,12,4
4339,4821,5,4
4340,2067,12,1
4341,3002,14,5
4342,2938,17,2
4343,3133,3,4
4344,6036,4,2
4345,2266,8,5
4346,5532,3,2
4347,6266,11,5
4348,386,6,3
4349,3211,6,1
4350,4912,15,3
4351,3894,14,1
4352,2456,10,1
4353,2436,5,3
4354,890,10,2
4355,5677,14,3
4356,3074,5,4
4357,577,13,1
4358,2101,13,3
