"order_date","product_name","product_categories","quantity","unit_price","total_price","day_of_week","week","month","year"
2023-05-08,Microwave Oven,Kitchen Appliances,2,99,198,1,19,5,2023
2023-05-08,Range Hood,Big Kitchen Appliances,5,450,2250,1,19,5,2023
2023-05-08,Dish Washer,Big Kitchen Appliances,2,700,1400,1,19,5,2023
2023-05-08,Samsung,Phones,2,599,1198,1,19,5,2023
2023-05-08,Microwave Oven,Kitchen Appliances,2,99,198,1,19,5,2023
2023-05-08,Electric Kettle,Kitchen Appliances,5,39,195,1,19,5,2023
2023-05-08,Xiaomi,Phones,3,499,1497,1,19,5,2023
2023-05-07,iPhone,Phones,2,699,1398,0,18,5,2023
2023-05-07,Electric Kettle,Kitchen Appliances,1,39,39,0,18,5,2023
2023-05-07,Mixer,Kitchen Appliances,3,59,177,0,18,5,2023
2023-05-07,HP,Laptops,2,799,1598,0,18,5,2023
2023-05-07,Electric Kettle,Kitchen Appliances,4,39,156,0,18,5,2023
2023-05-07,Xiaomi,Phones,3,499,1497,0,18,5,2023
2023-05-07,Dish Washer,Big Kitchen Appliances,5,700,3500,0,18,5,2023
2023-05-07,Xiaomi,Phones,3,499,1497,0,18,5,2023
2023-05-06,Acer,Laptops,5,649,3245,6,18,5,2023
2023-05-06,Dell,Laptops,2,899,1798,6,18,5,2023
2023-05-06,Coffee Maker,Kitchen Appliances,3,89,267,6,18,5,2023
2023-05-06,Dell,Laptops,4,899,3596,6,18,5,2023
2023-05-06,Xiaomi,Phones,1,499,499,6,18,5,2023
2023-05-06,Stove,Big Kitchen Appliances,2,799,1598,6,18,5,2023
2023-05-05,Samsung,Phones,2,599,1198,5,18,5,2023
2023-05-05,Stove,Big Kitchen Appliances,4,799,3196,5,18,5,2023
2023-05-05,Refrigerator,Big Kitchen Appliances,4,999,3996,5,18,5,2023
2023-05-05,Stove,Big Kitchen Appliances,3,799,2397,5,18,5,2023
2023-05-05,Dish Washer,Big Kitchen Appliances,2,700,1400,5,18,5,2023
2023-05-05,Electric Kettle,Kitchen Appliances,4,39,156,5,18,5,2023
2023-05-05,Samsung,Laptops,3,749,2247,5,18,5,2023
2023-05-05,Samsung,Laptops,1,749,749,5,18,5,2023
2023-05-05,Dell,Laptops,2,899,1798,5,18,5,2023
2023-05-05,Samsung,Laptops,1,749,749,5,18,5,2023
2023-05-05,Samsung,Phones,4,599,2396,5,18,5,2023
2023-05-05,Dish Washer,Big Kitchen Appliances,3,700,2100,5,18,5,2023
2023-05-05,MacBook,Laptops,5,1299,6495,5,18,5,2023
2023-05-05,Electric Kettle,Kitchen Appliances,3,39,117,5,18,5,2023
2023-05-05,Samsung,Laptops,2,749,1498,5,18,5,2023
2023-05-04,Refrigerator,Big Kitchen Appliances,4,999,3996,4,18,5,2023
2023-05-04,Electric Kettle,Kitchen Appliances,4,39,156,4,18,5,2023
2023-05-04,Electric Kettle,Kitchen Appliances,5,39,195,4,18,5,2023
2023-05-04,Stove,Big Kitchen Appliances,3,799,2397,4,18,5,2023
2023-05-04,Xiaomi,Phones,2,499,998,4,18,5,2023
2023-05-04,MacBook,Laptops,2,1299,2598,4,18,5,2023
2023-05-04,Acer,Laptops,5,649,3245,4,18,5,2023
2023-05-04,Stove,Big Kitchen Appliances,5,799,3995,4,18,5,2023
2023-05-04,Refrigerator,Big Kitchen Appliances,4,999,3996,4,18,5,2023
2023-05-04,Mixer,Kitchen Appliances,3,59,177,4,18,5,2023
2023-05-04,HP,Laptops,3,799,2397,4,18,5,2023
2023-05-04,Acer,Laptops,4,649,2596,4,18,5,2023
2023-05-04,Samsung,Phones,2,599,1198,4,18,5,2023
2023-05-04,Xiaomi,Phones,2,499,998,4,18,5,2023
2023-05-04,Toaster,Kitchen Appliances,1,49,49,4,18,5,2023
2023-05-04,MacBook,Laptops,4,1299,5196,4,18,5,2023
2023-05-03,HP,Laptops,5,799,3995,3,18,5,2023
2023-05-03,MacBook,Laptops,1,1299,1299,3,18,5,2023
2023-05-02,Dell,Laptops,1,899,899,2,18,5,2023
2023-05-02,Mixer,Kitchen Appliances,4,59,236,2,18,5,2023
2023-05-02,Xiaomi,Phones,5,499,2495,2,18,5,2023
2023-05-02,Range Hood,Big Kitchen Appliances,2,450,900,2,18,5,2023
2023-05-02,Coffee Maker,Kitchen Appliances,4,89,356,2,18,5,2023
2023-05-02,Microwave Oven,Kitchen Appliances,3,99,297,2,18,5,2023
2023-05-02,Toaster,Kitchen Appliances,3,49,147,2,18,5,2023
2023-05-01,Samsung,Laptops,1,749,749,1,18,5,2023
2023-05-01,Samsung,Laptops,3,749,2247,1,18,5,2023
2023-05-01,Electric Kettle,Kitchen Appliances,1,39,39,1,18,5,2023
2023-04-30,iPhone,Phones,1,699,699,0,17,4,2023
2023-04-30,Samsung,Laptops,5,749,3745,0,17,4,2023
2023-04-29,Stove,Big Kitchen Appliances,5,799,3995,6,17,4,2023
2023-04-29,Samsung,Laptops,4,749,2996,6,17,4,2023
2023-04-29,HP,Laptops,3,799,2397,6,17,4,2023
2023-04-29,Xiaomi,Phones,1,499,499,6,17,4,2023
2023-04-29,Refrigerator,Big Kitchen Appliances,3,999,2997,6,17,4,2023
2023-04-29,Dell,Laptops,2,899,1798,6,17,4,2023
2023-04-29,Range Hood,Big Kitchen Appliances,5,450,2250,6,17,4,2023
2023-04-29,Electric Kettle,Kitchen Appliances,3,39,117,6,17,4,2023
2023-04-29,Toaster,Kitchen Appliances,2,49,98,6,17,4,2023
2023-04-29,Acer,Laptops,2,649,1298,6,17,4,2023
2023-04-28,Dish Washer,Big Kitchen Appliances,1,700,700,5,17,4,2023
2023-04-28,Range Hood,Big Kitchen Appliances,5,450,2250,5,17,4,2023
2023-04-28,Dish Washer,Big Kitchen Appliances,1,700,700,5,17,4,2023
2023-04-28,HP,Laptops,2,799,1598,5,17,4,2023
2023-04-27,Acer,Laptops,4,649,2596,4,17,4,2023
2023-04-27,Range Hood,Big Kitchen Appliances,1,450,450,4,17,4,2023
2023-04-27,Xiaomi,Phones,3,499,1497,4,17,4,2023
2023-04-27,Dell,Laptops,5,899,4495,4,17,4,2023
2023-04-27,Samsung,Phones,1,599,599,4,17,4,2023
2023-04-27,Coffee Maker,Kitchen Appliances,4,89,356,4,17,4,2023
2023-04-27,Toaster,Kitchen Appliances,4,49,196,4,17,4,2023
2023-04-27,Mixer,Kitchen Appliances,4,59,236,4,17,4,2023
2023-04-27,Microwave Oven,Kitchen Appliances,5,99,495,4,17,4,2023
2023-04-27,Dish Washer,Big Kitchen Appliances,2,700,1400,4,17,4,2023
2023-04-26,iPhone,Phones,5,699,3495,3,17,4,2023
2023-04-26,MacBook,Laptops,1,1299,1299,3,17,4,2023
2023-04-26,Stove,Big Kitchen Appliances,2,799,1598,3,17,4,2023
2023-04-25,HP,Laptops,1,799,799,2,17,4,2023
2023-04-25,Range Hood,Big Kitchen Appliances,4,450,1800,2,17,4,2023
2023-04-25,Acer,Laptops,4,649,2596,2,17,4,2023
2023-04-25,Xiaomi,Phones,3,499,1497,2,17,4,2023
2023-04-25,Samsung,Laptops,4,749,2996,2,17,4,2023
2023-04-25,Stove,Big Kitchen Appliances,3,799,2397,2,17,4,2023
2023-04-25,Electric Kettle,Kitchen Appliances,1,39,39,2,17,4,2023
2023-04-25,Electric Kettle,Kitchen Appliances,4,39,156,2,17,4,2023
2023-04-25,Stove,Big Kitchen Appliances,2,799,1598,2,17,4,2023
2023-04-25,Toaster,Kitchen Appliances,3,49,147,2,17,4,2023
2023-04-25,Acer,Laptops,1,649,649,2,17,4,2023
2023-04-24,HP,Laptops,4,799,3196,1,17,4,2023
2023-04-23,HP,Laptops,4,799,3196,0,16,4,2023
2023-04-23,Toaster,Kitchen Appliances,1,49,49,0,16,4,2023
2023-04-23,Dell,Laptops,5,899,4495,0,16,4,2023
2023-04-23,Range Hood,Big Kitchen Appliances,4,450,1800,0,16,4,2023
2023-04-23,Samsung,Laptops,4,749,2996,0,16,4,2023
2023-04-23,Microwave Oven,Kitchen Appliances,1,99,99,0,16,4,2023
2023-04-23,Samsung,Phones,4,599,2396,0,16,4,2023
2023-04-23,HP,Laptops,5,799,3995,0,16,4,2023
2023-04-22,Electric Kettle,Kitchen Appliances,5,39,195,6,16,4,2023
2023-04-22,Dish Washer,Big Kitchen Appliances,4,700,2800,6,16,4,2023
2023-04-22,MacBook,Laptops,1,1299,1299,6,16,4,2023
2023-04-22,Coffee Maker,Kitchen Appliances,5,89,445,6,16,4,2023
2023-04-22,iPhone,Phones,4,699,2796,6,16,4,2023
2023-04-22,Electric Kettle,Kitchen Appliances,4,39,156,6,16,4,2023
2023-04-22,Xiaomi,Phones,4,499,1996,6,16,4,2023
2023-04-22,Stove,Big Kitchen Appliances,3,799,2397,6,16,4,2023
2023-04-21,HP,Laptops,5,799,3995,5,16,4,2023
2023-04-21,iPhone,Phones,2,699,1398,5,16,4,2023
2023-04-21,Dell,Laptops,1,899,899,5,16,4,2023
2023-04-21,MacBook,Laptops,4,1299,5196,5,16,4,2023
2023-04-21,Mixer,Kitchen Appliances,1,59,59,5,16,4,2023
2023-04-21,Acer,Laptops,1,649,649,5,16,4,2023
2023-04-21,Stove,Big Kitchen Appliances,3,799,2397,5,16,4,2023
2023-04-20,Stove,Big Kitchen Appliances,3,799,2397,4,16,4,2023
2023-04-20,Mixer,Kitchen Appliances,5,59,295,4,16,4,2023
2023-04-20,MacBook,Laptops,2,1299,2598,4,16,4,2023
2023-04-20,Xiaomi,Phones,2,499,998,4,16,4,2023
2023-04-20,Samsung,Phones,2,599,1198,4,16,4,2023
2023-04-20,Microwave Oven,Kitchen Appliances,1,99,99,4,16,4,2023
2023-04-20,Electric Kettle,Kitchen Appliances,2,39,78,4,16,4,2023
2023-04-20,Acer,Laptops,5,649,3245,4,16,4,2023
2023-04-20,Microwave Oven,Kitchen Appliances,5,99,495,4,16,4,2023
2023-04-19,Coffee Maker,Kitchen Appliances,4,89,356,3,16,4,2023
2023-04-19,Samsung,Phones,5,599,2995,3,16,4,2023
2023-04-19,Microwave Oven,Kitchen Appliances,2,99,198,3,16,4,2023
2023-04-19,iPhone,Phones,1,699,699,3,16,4,2023
2023-04-19,Stove,Big Kitchen Appliances,2,799,1598,3,16,4,2023
2023-04-19,Range Hood,Big Kitchen Appliances,4,450,1800,3,16,4,2023
2023-04-19,HP,Laptops,3,799,2397,3,16,4,2023
2023-04-19,Xiaomi,Phones,1,499,499,3,16,4,2023
2023-04-19,Xiaomi,Phones,5,499,2495,3,16,4,2023
2023-04-18,Acer,Laptops,4,649,2596,2,16,4,2023
2023-04-18,iPhone,Phones,1,699,699,2,16,4,2023
2023-04-18,Coffee Maker,Kitchen Appliances,2,89,178,2,16,4,2023
2023-04-18,Xiaomi,Phones,2,499,998,2,16,4,2023
2023-04-18,Acer,Laptops,4,649,2596,2,16,4,2023
2023-04-18,Xiaomi,Phones,4,499,1996,2,16,4,2023
2023-04-18,Range Hood,Big Kitchen Appliances,5,450,2250,2,16,4,2023
2023-04-18,Range Hood,Big Kitchen Appliances,1,450,450,2,16,4,2023
2023-04-17,Dell,Laptops,4,899,3596,1,16,4,2023
2023-04-17,iPhone,Phones,2,699,1398,1,16,4,2023
2023-04-17,Dell,Laptops,2,899,1798,1,16,4,2023
2023-04-17,Samsung,Laptops,1,749,749,1,16,4,2023
2023-04-17,Microwave Oven,Kitchen Appliances,5,99,495,1,16,4,2023
2023-04-17,Acer,Laptops,3,649,1947,1,16,4,2023
2023-04-16,Samsung,Laptops,1,749,749,0,15,4,2023
2023-04-16,Acer,Laptops,2,649,1298,0,15,4,2023
2023-04-16,Dish Washer,Big Kitchen Appliances,5,700,3500,0,15,4,2023
2023-04-16,HP,Laptops,4,799,3196,0,15,4,2023
2023-04-16,Samsung,Phones,1,599,599,0,15,4,2023
2023-04-16,Dell,Laptops,3,899,2697,0,15,4,2023
2023-04-16,Electric Kettle,Kitchen Appliances,5,39,195,0,15,4,2023
2023-04-16,Xiaomi,Phones,5,499,2495,0,15,4,2023
2023-04-16,Refrigerator,Big Kitchen Appliances,5,999,4995,0,15,4,2023
2023-04-16,HP,Laptops,3,799,2397,0,15,4,2023
2023-04-16,Electric Kettle,Kitchen Appliances,5,39,195,0,15,4,2023
2023-04-16,Acer,Laptops,2,649,1298,0,15,4,2023
2023-04-16,Toaster,Kitchen Appliances,1,49,49,0,15,4,2023
2023-04-16,Acer,Laptops,3,649,1947,0,15,4,2023
2023-04-16,Mixer,Kitchen Appliances,5,59,295,0,15,4,2023
2023-04-16,Microwave Oven,Kitchen Appliances,1,99,99,0,15,4,2023
2023-04-15,MacBook,Laptops,1,1299,1299,6,15,4,2023
2023-04-15,Dell,Laptops,4,899,3596,6,15,4,2023
2023-04-15,Stove,Big Kitchen Appliances,1,799,799,6,15,4,2023
2023-04-15,Electric Kettle,Kitchen Appliances,5,39,195,6,15,4,2023
2023-04-15,Dish Washer,Big Kitchen Appliances,3,700,2100,6,15,4,2023
2023-04-15,iPhone,Phones,2,699,1398,6,15,4,2023
2023-04-13,Stove,Big Kitchen Appliances,2,799,1598,4,15,4,2023
2023-04-13,Acer,Laptops,1,649,649,4,15,4,2023
2023-04-13,Stove,Big Kitchen Appliances,2,799,1598,4,15,4,2023
2023-04-13,Microwave Oven,Kitchen Appliances,5,99,495,4,15,4,2023
2023-04-13,Samsung,Phones,1,599,599,4,15,4,2023
2023-04-13,HP,Laptops,4,799,3196,4,15,4,2023
2023-04-13,Xiaomi,Phones,1,499,499,4,15,4,2023
2023-04-13,Range Hood,Big Kitchen Appliances,2,450,900,4,15,4,2023
2023-04-13,Samsung,Laptops,2,749,1498,4,15,4,2023
2023-04-13,Xiaomi,Phones,5,499,2495,4,15,4,2023
2023-04-13,Microwave Oven,Kitchen Appliances,2,99,198,4,15,4,2023
2023-04-13,Acer,Laptops,1,649,649,4,15,4,2023
2023-04-13,Microwave Oven,Kitchen Appliances,3,99,297,4,15,4,2023
2023-04-12,Dish Washer,Big Kitchen Appliances,2,700,1400,3,15,4,2023
2023-04-12,iPhone,Phones,2,699,1398,3,15,4,2023
2023-04-12,MacBook,Laptops,5,1299,6495,3,15,4,2023
2023-04-12,HP,Laptops,4,799,3196,3,15,4,2023
2023-04-12,Range Hood,Big Kitchen Appliances,5,450,2250,3,15,4,2023
2023-04-12,Microwave Oven,Kitchen Appliances,5,99,495,3,15,4,2023
2023-04-12,MacBook,Laptops,3,1299,3897,3,15,4,2023
2023-04-12,Samsung,Phones,1,599,599,3,15,4,2023
2023-04-12,Dish Washer,Big Kitchen Appliances,2,700,1400,3,15,4,2023
2023-04-12,Samsung,Laptops,5,749,3745,3,15,4,2023
2023-04-11,Samsung,Laptops,4,749,2996,2,15,4,2023
2023-04-11,Toaster,Kitchen Appliances,3,49,147,2,15,4,2023
2023-04-11,Acer,Laptops,5,649,3245,2,15,4,2023
2023-04-11,Electric Kettle,Kitchen Appliances,2,39,78,2,15,4,2023
2023-04-11,Acer,Laptops,2,649,1298,2,15,4,2023
2023-04-11,Samsung,Laptops,3,749,2247,2,15,4,2023
2023-04-11,iPhone,Phones,4,699,2796,2,15,4,2023
2023-04-11,HP,Laptops,4,799,3196,2,15,4,2023
2023-04-11,Dell,Laptops,5,899,4495,2,15,4,2023
2023-04-11,Mixer,Kitchen Appliances,1,59,59,2,15,4,2023
2023-04-11,Microwave Oven,Kitchen Appliances,4,99,396,2,15,4,2023
2023-04-10,Xiaomi,Phones,3,499,1497,1,15,4,2023
2023-04-10,Dell,Laptops,5,899,4495,1,15,4,2023
2023-04-10,Mixer,Kitchen Appliances,3,59,177,1,15,4,2023
2023-04-10,Mixer,Kitchen Appliances,1,59,59,1,15,4,2023
2023-04-09,Stove,Big Kitchen Appliances,3,799,2397,0,14,4,2023
2023-04-09,Stove,Big Kitchen Appliances,2,799,1598,0,14,4,2023
2023-04-09,Xiaomi,Phones,4,499,1996,0,14,4,2023
2023-04-09,Range Hood,Big Kitchen Appliances,3,450,1350,0,14,4,2023
2023-04-09,Refrigerator,Big Kitchen Appliances,3,999,2997,0,14,4,2023
2023-04-09,MacBook,Laptops,4,1299,5196,0,14,4,2023
2023-04-09,Microwave Oven,Kitchen Appliances,3,99,297,0,14,4,2023
2023-04-09,Samsung,Phones,3,599,1797,0,14,4,2023
2023-04-09,Samsung,Phones,1,599,599,0,14,4,2023
2023-04-09,Dish Washer,Big Kitchen Appliances,5,700,3500,0,14,4,2023
2023-04-09,Microwave Oven,Kitchen Appliances,2,99,198,0,14,4,2023
2023-04-09,Coffee Maker,Kitchen Appliances,2,89,178,0,14,4,2023
2023-04-09,Samsung,Laptops,1,749,749,0,14,4,2023
2023-04-08,Range Hood,Big Kitchen Appliances,4,450,1800,6,14,4,2023
2023-04-08,Microwave Oven,Kitchen Appliances,4,99,396,6,14,4,2023
2023-04-08,Samsung,Laptops,2,749,1498,6,14,4,2023
2023-04-08,Xiaomi,Phones,3,499,1497,6,14,4,2023
2023-04-08,Xiaomi,Phones,4,499,1996,6,14,4,2023
2023-04-07,Toaster,Kitchen Appliances,4,49,196,5,14,4,2023
2023-04-07,Samsung,Laptops,3,749,2247,5,14,4,2023
2023-04-07,Refrigerator,Big Kitchen Appliances,3,999,2997,5,14,4,2023
2023-04-07,HP,Laptops,3,799,2397,5,14,4,2023
2023-04-07,Samsung,Laptops,4,749,2996,5,14,4,2023
2023-04-07,Microwave Oven,Kitchen Appliances,3,99,297,5,14,4,2023
2023-04-06,Samsung,Laptops,4,749,2996,4,14,4,2023
2023-04-06,Dish Washer,Big Kitchen Appliances,5,700,3500,4,14,4,2023
2023-04-05,Stove,Big Kitchen Appliances,4,799,3196,3,14,4,2023
2023-04-05,Xiaomi,Phones,4,499,1996,3,14,4,2023
2023-04-05,Stove,Big Kitchen Appliances,4,799,3196,3,14,4,2023
2023-04-05,Refrigerator,Big Kitchen Appliances,4,999,3996,3,14,4,2023
2023-04-05,Stove,Big Kitchen Appliances,1,799,799,3,14,4,2023
2023-04-05,Coffee Maker,Kitchen Appliances,2,89,178,3,14,4,2023
2023-04-05,Toaster,Kitchen Appliances,5,49,245,3,14,4,2023
2023-04-05,Range Hood,Big Kitchen Appliances,2,450,900,3,14,4,2023
2023-04-04,Refrigerator,Big Kitchen Appliances,1,999,999,2,14,4,2023
2023-04-04,Toaster,Kitchen Appliances,4,49,196,2,14,4,2023
2023-04-04,Refrigerator,Big Kitchen Appliances,4,999,3996,2,14,4,2023
2023-04-04,Stove,Big Kitchen Appliances,4,799,3196,2,14,4,2023
2023-04-04,Coffee Maker,Kitchen Appliances,1,89,89,2,14,4,2023
2023-04-04,Dell,Laptops,3,899,2697,2,14,4,2023
2023-04-04,HP,Laptops,5,799,3995,2,14,4,2023
2023-04-04,iPhone,Phones,4,699,2796,2,14,4,2023
2023-04-04,Toaster,Kitchen Appliances,4,49,196,2,14,4,2023
2023-04-04,Samsung,Phones,4,599,2396,2,14,4,2023
2023-04-04,Electric Kettle,Kitchen Appliances,2,39,78,2,14,4,2023
2023-04-04,iPhone,Phones,5,699,3495,2,14,4,2023
2023-04-03,Samsung,Phones,2,599,1198,1,14,4,2023
2023-04-03,Samsung,Phones,3,599,1797,1,14,4,2023
2023-04-03,Mixer,Kitchen Appliances,1,59,59,1,14,4,2023
2023-04-03,Stove,Big Kitchen Appliances,3,799,2397,1,14,4,2023
2023-04-03,Coffee Maker,Kitchen Appliances,5,89,445,1,14,4,2023
2023-04-03,Toaster,Kitchen Appliances,1,49,49,1,14,4,2023
2023-04-03,Samsung,Laptops,4,749,2996,1,14,4,2023
2023-04-02,Xiaomi,Phones,5,499,2495,0,13,4,2023
2023-04-02,Stove,Big Kitchen Appliances,3,799,2397,0,13,4,2023
2023-04-02,Refrigerator,Big Kitchen Appliances,3,999,2997,0,13,4,2023
2023-04-02,Mixer,Kitchen Appliances,2,59,118,0,13,4,2023
2023-04-02,Toaster,Kitchen Appliances,4,49,196,0,13,4,2023
2023-04-02,Acer,Laptops,1,649,649,0,13,4,2023
2023-04-02,Mixer,Kitchen Appliances,3,59,177,0,13,4,2023
2023-04-02,Dell,Laptops,4,899,3596,0,13,4,2023
2023-04-02,Dish Washer,Big Kitchen Appliances,2,700,1400,0,13,4,2023
2023-04-02,Samsung,Phones,1,599,599,0,13,4,2023
2023-04-02,Range Hood,Big Kitchen Appliances,5,450,2250,0,13,4,2023
2023-04-02,Xiaomi,Phones,5,499,2495,0,13,4,2023
2023-04-02,Dell,Laptops,4,899,3596,0,13,4,2023
2023-04-01,Refrigerator,Big Kitchen Appliances,2,999,1998,6,13,4,2023
2023-04-01,Acer,Laptops,3,649,1947,6,13,4,2023
2023-04-01,Mixer,Kitchen Appliances,5,59,295,6,13,4,2023
2023-04-01,iPhone,Phones,1,699,699,6,13,4,2023
2023-04-01,Samsung,Phones,1,599,599,6,13,4,2023
2023-04-01,Dish Washer,Big Kitchen Appliances,2,700,1400,6,13,4,2023
2023-04-01,MacBook,Laptops,2,1299,2598,6,13,4,2023
2023-04-01,Mixer,Kitchen Appliances,5,59,295,6,13,4,2023
2023-04-01,Samsung,Laptops,4,749,2996,6,13,4,2023
2023-03-31,Samsung,Phones,4,599,2396,5,13,3,2023
2023-03-31,Toaster,Kitchen Appliances,1,49,49,5,13,3,2023
2023-03-31,iPhone,Phones,2,699,1398,5,13,3,2023
2023-03-30,Toaster,Kitchen Appliances,5,49,245,4,13,3,2023
2023-03-30,iPhone,Phones,2,699,1398,4,13,3,2023
2023-03-30,MacBook,Laptops,2,1299,2598,4,13,3,2023
2023-03-30,Toaster,Kitchen Appliances,2,49,98,4,13,3,2023
2023-03-30,Samsung,Phones,2,599,1198,4,13,3,2023
2023-03-30,Electric Kettle,Kitchen Appliances,2,39,78,4,13,3,2023
2023-03-30,Toaster,Kitchen Appliances,4,49,196,4,13,3,2023
2023-03-30,iPhone,Phones,5,699,3495,4,13,3,2023
2023-03-30,Refrigerator,Big Kitchen Appliances,3,999,2997,4,13,3,2023
2023-03-30,Toaster,Kitchen Appliances,5,49,245,4,13,3,2023
2023-03-30,Range Hood,Big Kitchen Appliances,3,450,1350,4,13,3,2023
2023-03-30,Dell,Laptops,3,899,2697,4,13,3,2023
2023-03-30,Samsung,Laptops,1,749,749,4,13,3,2023
2023-03-30,Acer,Laptops,2,649,1298,4,13,3,2023
2023-03-30,MacBook,Laptops,4,1299,5196,4,13,3,2023
2023-03-30,iPhone,Phones,1,699,699,4,13,3,2023
2023-03-29,iPhone,Phones,5,699,3495,3,13,3,2023
2023-03-29,Microwave Oven,Kitchen Appliances,5,99,495,3,13,3,2023
2023-03-29,Dish Washer,Big Kitchen Appliances,2,700,1400,3,13,3,2023
2023-03-29,Mixer,Kitchen Appliances,4,59,236,3,13,3,2023
2023-03-29,Refrigerator,Big Kitchen Appliances,5,999,4995,3,13,3,2023
2023-03-29,Dell,Laptops,5,899,4495,3,13,3,2023
2023-03-29,Dish Washer,Big Kitchen Appliances,1,700,700,3,13,3,2023
2023-03-29,Dell,Laptops,5,899,4495,3,13,3,2023
2023-03-28,Dish Washer,Big Kitchen Appliances,1,700,700,2,13,3,2023
2023-03-28,Toaster,Kitchen Appliances,2,49,98,2,13,3,2023
2023-03-28,Dish Washer,Big Kitchen Appliances,1,700,700,2,13,3,2023
2023-03-28,Dell,Laptops,3,899,2697,2,13,3,2023
2023-03-28,Refrigerator,Big Kitchen Appliances,4,999,3996,2,13,3,2023
2023-03-28,Stove,Big Kitchen Appliances,2,799,1598,2,13,3,2023
2023-03-28,HP,Laptops,1,799,799,2,13,3,2023
2023-03-28,Toaster,Kitchen Appliances,2,49,98,2,13,3,2023
2023-03-28,iPhone,Phones,3,699,2097,2,13,3,2023
2023-03-28,Dish Washer,Big Kitchen Appliances,3,700,2100,2,13,3,2023
2023-03-28,Dell,Laptops,1,899,899,2,13,3,2023
2023-03-28,Coffee Maker,Kitchen Appliances,2,89,178,2,13,3,2023
2023-03-28,Stove,Big Kitchen Appliances,4,799,3196,2,13,3,2023
2023-03-28,iPhone,Phones,2,699,1398,2,13,3,2023
2023-03-28,Dell,Laptops,3,899,2697,2,13,3,2023
2023-03-28,Toaster,Kitchen Appliances,3,49,147,2,13,3,2023
2023-03-28,Refrigerator,Big Kitchen Appliances,2,999,1998,2,13,3,2023
2023-03-28,Refrigerator,Big Kitchen Appliances,4,999,3996,2,13,3,2023
2023-03-28,Stove,Big Kitchen Appliances,1,799,799,2,13,3,2023
2023-03-27,Samsung,Phones,4,599,2396,1,13,3,2023
2023-03-27,Toaster,Kitchen Appliances,1,49,49,1,13,3,2023
2023-03-27,Dell,Laptops,5,899,4495,1,13,3,2023
2023-03-27,Toaster,Kitchen Appliances,2,49,98,1,13,3,2023
2023-03-27,HP,Laptops,1,799,799,1,13,3,2023
2023-03-26,Dish Washer,Big Kitchen Appliances,1,700,700,0,12,3,2023
2023-03-26,MacBook,Laptops,5,1299,6495,0,12,3,2023
2023-03-26,Dell,Laptops,4,899,3596,0,12,3,2023
2023-03-26,iPhone,Phones,1,699,699,0,12,3,2023
2023-03-25,Coffee Maker,Kitchen Appliances,1,89,89,6,12,3,2023
2023-03-25,Coffee Maker,Kitchen Appliances,3,89,267,6,12,3,2023
2023-03-25,Samsung,Laptops,4,749,2996,6,12,3,2023
2023-03-25,Refrigerator,Big Kitchen Appliances,5,999,4995,6,12,3,2023
2023-03-24,MacBook,Laptops,1,1299,1299,5,12,3,2023
2023-03-24,Toaster,Kitchen Appliances,2,49,98,5,12,3,2023
2023-03-24,Samsung,Phones,5,599,2995,5,12,3,2023
2023-03-24,Dish Washer,Big Kitchen Appliances,4,700,2800,5,12,3,2023
2023-03-24,Stove,Big Kitchen Appliances,4,799,3196,5,12,3,2023
2023-03-24,Samsung,Laptops,3,749,2247,5,12,3,2023
2023-03-24,Coffee Maker,Kitchen Appliances,2,89,178,5,12,3,2023
2023-03-24,Dish Washer,Big Kitchen Appliances,5,700,3500,5,12,3,2023
2023-03-24,Electric Kettle,Kitchen Appliances,2,39,78,5,12,3,2023
2023-03-24,Mixer,Kitchen Appliances,4,59,236,5,12,3,2023
2023-03-24,Stove,Big Kitchen Appliances,3,799,2397,5,12,3,2023
2023-03-24,Coffee Maker,Kitchen Appliances,3,89,267,5,12,3,2023
2023-03-24,Dish Washer,Big Kitchen Appliances,1,700,700,5,12,3,2023
2023-03-24,Dish Washer,Big Kitchen Appliances,3,700,2100,5,12,3,2023
2023-03-24,Dish Washer,Big Kitchen Appliances,2,700,1400,5,12,3,2023
2023-03-24,HP,Laptops,3,799,2397,5,12,3,2023
2023-03-24,Toaster,Kitchen Appliances,2,49,98,5,12,3,2023
2023-03-24,Microwave Oven,Kitchen Appliances,1,99,99,5,12,3,2023
2023-03-24,Electric Kettle,Kitchen Appliances,1,39,39,5,12,3,2023
2023-03-23,Toaster,Kitchen Appliances,1,49,49,4,12,3,2023
2023-03-22,iPhone,Phones,1,699,699,3,12,3,2023
2023-03-22,MacBook,Laptops,1,1299,1299,3,12,3,2023
2023-03-22,MacBook,Laptops,4,1299,5196,3,12,3,2023
2023-03-22,Mixer,Kitchen Appliances,3,59,177,3,12,3,2023
2023-03-22,Microwave Oven,Kitchen Appliances,4,99,396,3,12,3,2023
2023-03-22,Microwave Oven,Kitchen Appliances,4,99,396,3,12,3,2023
2023-03-22,Coffee Maker,Kitchen Appliances,4,89,356,3,12,3,2023
2023-03-22,Samsung,Phones,5,599,2995,3,12,3,2023
2023-03-22,Samsung,Phones,2,599,1198,3,12,3,2023
2023-03-22,iPhone,Phones,5,699,3495,3,12,3,2023
2023-03-21,Mixer,Kitchen Appliances,5,59,295,2,12,3,2023
2023-03-21,Samsung,Laptops,4,749,2996,2,12,3,2023
2023-03-21,Toaster,Kitchen Appliances,1,49,49,2,12,3,2023
